,Domestic,Commercial,Public
308,2274.0,0.0,0.0
309,2274.0,0.0,0.0
310,1013.0,0.0,0.0
311,610.0,0.0,0.0
312,602.0,0.0,0.0
313,540.0,0.0,0.0
314,663.0,0.0,0.0
315,616.0,0.0,0.0
316,647.0,0.0,0.0
317,390.0,0.0,0.0
318,378.0,0.0,0.0
319,237.0,0.0,0.0
320,255.0,0.0,0.0
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,225.0,0.0,0.0
328,20.0,0.0,0.0
329,116.0,0.0,0.0
330,680.0,0.0,0.0
331,2246.0,0.0,0.0
332,2338.0,0.0,0.0
333,2286.0,0.0,0.0
334,993.0,0.0,0.0
335,562.0,0.0,0.0
336,523.0,0.0,0.0
337,600.0,0.0,0.0
338,630.0,0.0,0.0
339,638.0,0.0,0.0
340,507.0,0.0,0.0
341,384.0,0.0,0.0
342,414.0,0.0,0.0
343,268.0,0.0,0.0
344,205.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.0
349,0.0,0.0,0.0
350,0.0,0.0,0.0
351,220.0,0.0,0.0
352,25.0,0.0,0.0
353,106.0,0.0,0.0
354,806.0,0.0,0.0
355,2292.0,0.0,0.0
356,2290.0,0.0,0.0
357,2301.0,0.0,0.0
358,957.0,0.0,0.0
359,548.0,0.0,0.0
360,588.0,0.0,0.0
361,553.0,0.0,0.0
362,528.0,0.0,0.0
363,702.0,0.0,0.0
364,626.0,0.0,0.0
365,348.0,0.0,0.0
366,366.0,0.0,0.0
367,302.0,0.0,0.0
368,185.0,0.0,0.0
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,0.0
375,150.0,0.0,0.0
376,25.0,0.0,0.0
377,111.0,0.0,0.0
378,754.0,0.0,0.0
379,2237.0,0.0,0.0
380,2312.0,0.0,0.0
381,2229.0,0.0,0.0
382,1052.0,0.0,0.0
383,574.0,0.0,0.0
384,558.0,0.0,0.0
385,700.0,0.0,0.0
386,665.0,0.0,0.0
387,613.0,0.0,0.0
388,664.0,0.0,0.0
389,372.0,0.0,0.0
390,324.0,0.0,0.0
391,200.0,0.0,0.0
392,180.0,0.0,0.0
393,0.0,0.0,0.0
394,0.0,0.0,0.0
395,0.0,0.0,0.0
396,0.0,0.0,0.0
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,210.0,0.0,0.0
400,5.0,0.0,0.0
401,117.0,0.0,0.0
402,715.0,0.0,0.0
403,2269.0,0.0,0.0
404,2289.0,0.0,0.0
405,2308.0,0.0,0.0
406,932.0,0.0,0.0
407,542.0,0.0,0.0
408,602.0,0.0,0.0
409,563.0,0.0,0.0
410,596.0,0.0,0.0
411,575.0,0.0,0.0
412,530.0,0.0,0.0
413,444.0,0.0,0.0
414,372.0,0.0,0.0
415,290.0,0.0,0.0
416,190.0,0.0,0.0
417,0.0,0.0,0.0
418,0.0,0.0,0.0
419,0.0,0.0,0.0
420,0.0,0.0,0.0
421,0.0,0.0,0.0
422,0.0,0.0,0.0
423,160.0,0.0,0.0
424,45.0,0.0,0.0
425,111.0,0.0,0.0
426,785.0,0.0,0.0
427,2290.0,0.0,0.0
428,2283.0,0.0,0.0
429,2310.0,0.0,0.0
430,919.0,0.0,0.0
431,544.0,0.0,0.0
432,595.0,0.0,0.0
433,539.0,0.0,0.0
434,591.0,0.0,0.0
435,594.0,0.0,0.0
436,492.0,0.0,0.0
437,414.0,0.0,0.0
438,390.0,0.0,0.0
439,262.0,0.0,0.0
440,175.0,0.0,0.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
445,0.0,0.0,0.0
446,0.0,0.0,0.0
447,200.0,0.0,0.0
448,40.0,0.0,0.0
449,95.0,0.0,0.0
450,810.0,0.0,0.0
451,2266.0,0.0,0.0
452,2352.0,0.0,0.0
453,2231.0,0.0,0.0
454,975.0,0.0,0.0
455,565.0,0.0,0.0
456,660.0,0.0,0.0
457,621.0,0.0,0.0
458,537.0,0.0,0.0
459,578.0,0.0,0.0
460,615.0,0.0,0.0
461,372.0,0.0,0.0
462,318.0,0.0,0.0
463,209.0,0.0,0.0
464,190.0,0.0,0.0
465,0.0,0.0,0.0
466,0.0,0.0,0.0
467,0.0,0.0,0.0
468,0.0,0.0,0.0
469,0.0,0.0,0.0
470,0.0,0.0,0.0
471,185.0,0.0,0.0
472,20.0,0.0,0.0
473,110.0,0.0,0.0
474,766.0,0.0,0.0
475,2273.0,0.0,0.0
476,2264.0,0.0,0.0
477,2222.0,0.0,0.0
478,942.0,0.0,0.0
479,587.0,0.0,0.0
480,644.0,0.0,0.0
481,565.0,0.0,0.0
482,619.0,0.0,0.0
483,528.0,0.0,0.0
484,517.0,0.0,0.0
485,438.0,0.0,0.0
486,384.0,0.0,0.0
487,273.0,0.0,0.0
488,200.0,0.0,0.0
489,0.0,0.0,0.0
490,0.0,0.0,0.0
491,0.0,0.0,0.0
492,0.0,0.0,0.0
493,0.0,0.0,0.0
494,0.0,0.0,0.0
495,185.0,0.0,0.0
496,35.0,0.0,0.0
497,121.0,0.0,0.0
498,764.0,0.0,0.0
499,2202.0,0.0,0.0
500,2239.0,0.0,0.0
501,2316.0,0.0,0.0
502,1083.0,0.0,0.0
503,645.0,0.0,0.0
504,560.0,0.0,0.0
505,605.0,0.0,0.0
506,631.0,0.0,0.0
507,682.0,0.0,0.0
508,539.0,0.0,0.0
509,330.0,0.0,0.0
510,378.0,0.0,0.0
511,211.0,0.0,0.0
512,210.0,0.0,0.0
513,0.0,0.0,0.0
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,0.0
519,190.0,0.0,0.0
520,40.0,0.0,0.0
521,134.0,0.0,0.0
522,771.0,0.0,0.0
523,2250.0,0.0,0.0
524,2256.0,0.0,0.0
525,2223.0,0.0,0.0
526,993.0,0.0,0.0
527,479.0,0.0,0.0
528,617.0,0.0,0.0
529,543.0,0.0,0.0
530,563.0,0.0,0.0
531,524.0,0.0,0.0
532,593.0,0.0,0.0
533,366.0,0.0,0.0
534,378.0,0.0,0.0
535,218.0,0.0,0.0
536,205.0,0.0,0.0
537,0.0,0.0,0.0
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,0.0,0.0,0.0
541,0.0,0.0,0.0
542,0.0,0.0,0.0
543,180.0,0.0,0.0
544,25.0,0.0,0.0
545,87.0,0.0,0.0
546,674.0,0.0,0.0
547,2240.0,0.0,0.0
548,2274.0,0.0,0.0
549,2271.0,0.0,0.0
550,1080.0,0.0,0.0
551,636.0,0.0,0.0
552,582.0,0.0,0.0
553,623.0,0.0,0.0
554,608.0,0.0,0.0
555,615.0,0.0,0.0
556,552.0,0.0,0.0
557,348.0,0.0,0.0
558,312.0,0.0,0.0
559,249.0,0.0,0.0
560,160.0,0.0,0.0
561,0.0,0.0,0.0
562,0.0,0.0,0.0
563,0.0,0.0,0.0
564,0.0,0.0,0.0
565,0.0,0.0,0.0
566,0.0,0.0,0.0
567,175.0,0.0,0.0
568,20.0,0.0,0.0
569,100.0,0.0,0.0
570,715.0,0.0,0.0
571,2262.0,0.0,0.0
572,2167.0,0.0,0.0
573,2290.0,0.0,0.0
574,1074.0,0.0,0.0
575,608.0,0.0,0.0
576,488.0,0.0,0.0
577,556.0,0.0,0.0
578,650.0,0.0,0.0
579,603.0,0.0,0.0
580,623.0,0.0,0.0
581,372.0,0.0,0.0
582,456.0,0.0,0.0
583,264.0,0.0,0.0
584,215.0,0.0,0.0
585,0.0,0.0,0.0
586,0.0,0.0,0.0
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,0.0,0.0,0.0
590,0.0,0.0,0.0
591,250.0,0.0,0.0
592,40.0,0.0,0.0
593,50.0,0.0,0.0
594,664.0,0.0,0.0
595,2311.0,0.0,0.0
596,2298.0,0.0,0.0
597,2302.0,0.0,0.0
598,1112.0,0.0,0.0
599,600.0,0.0,0.0
600,529.0,0.0,0.0
601,578.0,0.0,0.0
602,564.0,0.0,0.0
603,589.0,0.0,0.0
604,713.0,0.0,0.0
605,426.0,0.0,0.0
606,426.0,0.0,0.0
607,279.0,0.0,0.0
608,210.0,0.0,0.0
609,0.0,0.0,0.0
610,0.0,0.0,0.0
611,0.0,0.0,0.0
612,0.0,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,180.0,0.0,0.0
616,35.0,0.0,0.0
617,112.0,0.0,0.0
618,858.0,0.0,0.0
619,2254.0,0.0,0.0
620,2277.0,0.0,0.0
621,2260.0,0.0,0.0
622,1079.0,0.0,0.0
623,511.0,0.0,0.0
624,654.0,0.0,0.0
625,665.0,0.0,0.0
626,565.0,0.0,0.0
627,551.0,0.0,0.0
628,610.0,0.0,0.0
629,342.0,0.0,0.0
630,312.0,0.0,0.0
631,254.0,0.0,0.0
632,165.0,0.0,0.0
633,0.0,0.0,0.0
634,0.0,0.0,0.0
635,0.0,0.0,0.0
636,0.0,0.0,0.0
637,0.0,0.0,0.0
638,0.0,0.0,0.0
639,170.0,0.0,0.0
640,35.0,0.0,0.0
641,81.0,0.0,0.0
642,761.0,0.0,0.0
643,2258.0,0.0,0.0
644,2325.0,0.0,0.0
645,2218.0,0.0,0.0
646,1037.0,0.0,0.0
647,611.0,0.0,0.0
648,627.0,0.0,0.0
649,545.0,0.0,0.0
650,593.0,0.0,0.0
651,624.0,0.0,0.0
652,582.0,0.0,0.0
653,444.0,0.0,0.0
654,354.0,0.0,0.0
655,248.0,0.0,0.0
656,185.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.0,0.0
662,0.0,0.0,0.0
663,200.0,0.0,0.0
664,15.0,0.0,0.0
665,147.0,0.0,0.0
666,852.0,0.0,0.0
667,2316.0,0.0,0.0
668,2188.0,0.0,0.0
669,2245.0,0.0,0.0
670,1025.0,0.0,0.0
671,667.0,0.0,0.0
672,580.0,0.0,0.0
673,635.0,0.0,0.0
674,557.0,0.0,0.0
675,605.0,0.0,0.0
676,610.0,0.0,0.0
677,300.0,0.0,0.0
678,354.0,0.0,0.0
679,255.0,0.0,0.0
680,255.0,0.0,0.0
681,0.0,0.0,0.0
682,0.0,0.0,0.0
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,0.0,0.0,0.0
687,190.0,0.0,0.0
688,15.0,0.0,0.0
689,116.0,0.0,0.0
690,668.0,0.0,0.0
691,2250.0,0.0,0.0
692,2303.0,0.0,0.0
693,2188.0,0.0,0.0
694,965.0,0.0,0.0
695,571.0,0.0,0.0
696,579.0,0.0,0.0
697,649.0,0.0,0.0
698,606.0,0.0,0.0
699,632.0,0.0,0.0
700,609.0,0.0,0.0
701,414.0,0.0,0.0
702,336.0,0.0,0.0
703,240.0,0.0,0.0
704,230.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.0,0.0,0.0
711,195.0,0.0,0.0
712,10.0,0.0,0.0
713,96.0,0.0,0.0
714,745.0,0.0,0.0
715,2250.0,0.0,0.0
716,2253.0,0.0,0.0
717,2292.0,0.0,0.0
718,999.0,0.0,0.0
719,502.0,0.0,0.0
720,581.0,0.0,0.0
721,656.0,0.0,0.0
722,595.0,0.0,0.0
723,581.0,0.0,0.0
724,501.0,0.0,0.0
725,384.0,0.0,0.0
726,378.0,0.0,0.0
727,229.0,0.0,0.0
728,165.0,0.0,0.0
729,0.0,0.0,0.0
730,0.0,0.0,0.0
731,0.0,0.0,0.0
732,0.0,0.0,0.0
733,0.0,0.0,0.0
734,0.0,0.0,0.0
735,225.0,0.0,0.0
736,40.0,0.0,0.0
737,101.0,0.0,0.0
738,638.0,0.0,0.0
739,2215.0,0.0,0.0
740,2195.0,0.0,0.0
741,2194.0,0.0,0.0
742,935.0,0.0,0.0
743,572.0,0.0,0.0
744,568.0,0.0,0.0
745,594.0,0.0,0.0
746,621.0,0.0,0.0
747,656.0,0.0,0.0
748,624.0,0.0,0.0
749,492.0,0.0,0.0
750,438.0,0.0,0.0
751,264.0,0.0,0.0
752,220.0,0.0,0.0
753,0.0,0.0,0.0
754,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,205.0,0.0,0.0
760,40.0,0.0,0.0
761,65.0,0.0,0.0
762,838.0,0.0,0.0
763,2345.0,0.0,0.0
764,2329.0,0.0,0.0
765,2219.0,0.0,0.0
766,931.0,0.0,0.0
767,532.0,0.0,0.0
768,597.0,0.0,0.0
769,678.0,0.0,0.0
770,651.0,0.0,0.0
771,634.0,0.0,0.0
772,553.0,0.0,0.0
773,414.0,0.0,0.0
774,384.0,0.0,0.0
775,219.0,0.0,0.0
776,195.0,0.0,0.0
777,0.0,0.0,0.0
778,0.0,0.0,0.0
779,0.0,0.0,0.0
780,0.0,0.0,0.0
781,0.0,0.0,0.0
782,0.0,0.0,0.0
783,220.0,0.0,0.0
784,20.0,0.0,0.0
785,106.0,0.0,0.0
786,742.0,0.0,0.0
787,2209.0,0.0,0.0
788,2300.0,0.0,0.0
789,2235.0,0.0,0.0
790,962.0,0.0,0.0
791,516.0,0.0,0.0
792,520.0,0.0,0.0
793,628.0,0.0,0.0
794,482.0,0.0,0.0
795,569.0,0.0,0.0
796,562.0,0.0,0.0
797,456.0,0.0,0.0
798,408.0,0.0,0.0
799,277.0,0.0,0.0
800,185.0,0.0,0.0
801,0.0,0.0,0.0
802,0.0,0.0,0.0
803,0.0,0.0,0.0
804,0.0,0.0,0.0
805,0.0,0.0,0.0
806,0.0,0.0,0.0
807,190.0,0.0,0.0
808,30.0,0.0,0.0
809,96.0,0.0,0.0
810,735.0,0.0,0.0
811,2280.0,0.0,0.0
812,2270.0,0.0,0.0
813,2267.0,0.0,0.0
814,919.0,0.0,0.0
815,601.0,0.0,0.0
816,655.0,0.0,0.0
817,715.0,0.0,0.0
818,640.0,0.0,0.0
819,592.0,0.0,0.0
820,551.0,0.0,0.0
821,474.0,0.0,0.0
822,372.0,0.0,0.0
823,283.0,0.0,0.0
824,180.0,0.0,0.0
825,0.0,0.0,0.0
826,0.0,0.0,0.0
827,0.0,0.0,0.0
828,0.0,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,185.0,0.0,0.0
832,15.0,0.0,0.0
833,75.0,0.0,0.0
834,814.0,0.0,0.0
835,2303.0,0.0,0.0
836,2325.0,0.0,0.0
837,2235.0,0.0,0.0
838,894.0,0.0,0.0
839,559.0,0.0,0.0
840,515.0,0.0,0.0
841,559.0,0.0,0.0
842,614.0,0.0,0.0
843,549.0,0.0,0.0
844,552.0,0.0,0.0
845,390.0,0.0,0.0
846,450.0,0.0,0.0
847,237.0,0.0,0.0
848,190.0,0.0,0.0
849,0.0,0.0,0.0
850,0.0,0.0,0.0
851,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,0.0
855,195.0,0.0,0.0
856,25.0,0.0,0.0
857,115.0,0.0,0.0
858,764.0,0.0,0.0
859,2238.0,0.0,0.0
860,2271.0,0.0,0.0
861,2292.0,0.0,0.0
862,1007.0,0.0,0.0
863,515.0,0.0,0.0
864,611.0,0.0,0.0
865,557.0,0.0,0.0
866,621.0,0.0,0.0
867,620.0,0.0,0.0
868,640.0,0.0,0.0
869,378.0,0.0,0.0
870,462.0,0.0,0.0
871,239.0,0.0,0.0
872,185.0,0.0,0.0
873,0.0,0.0,0.0
874,0.0,0.0,0.0
875,0.0,0.0,0.0
876,0.0,0.0,0.0
877,0.0,0.0,0.0
878,0.0,0.0,0.0
879,180.0,0.0,0.0
880,35.0,0.0,0.0
881,86.0,0.0,0.0
882,753.0,0.0,0.0
883,2240.0,0.0,0.0
884,2330.0,0.0,0.0
885,2307.0,0.0,0.0
886,1003.0,0.0,0.0
887,504.0,0.0,0.0
888,638.0,0.0,0.0
889,613.0,0.0,0.0
890,662.0,0.0,0.0
891,533.0,0.0,0.0
892,640.0,0.0,0.0
893,402.0,0.0,0.0
894,378.0,0.0,0.0
895,213.0,0.0,0.0
896,210.0,0.0,0.0
897,0.0,0.0,0.0
898,0.0,0.0,0.0
899,0.0,0.0,0.0
900,0.0,0.0,0.0
901,0.0,0.0,0.0
902,0.0,0.0,0.0
903,185.0,0.0,0.0
904,25.0,0.0,0.0
905,90.0,0.0,0.0
906,748.0,0.0,0.0
907,2335.0,0.0,0.0
908,2256.0,0.0,0.0
909,2315.0,0.0,0.0
910,1038.0,0.0,0.0
911,648.0,0.0,0.0
912,619.0,0.0,0.0
913,463.0,0.0,0.0
914,558.0,0.0,0.0
915,607.0,0.0,0.0
916,580.0,0.0,0.0
917,366.0,0.0,0.0
918,390.0,0.0,0.0
919,253.0,0.0,0.0
920,230.0,0.0,0.0
921,0.0,0.0,0.0
922,0.0,0.0,0.0
923,0.0,0.0,0.0
924,0.0,0.0,0.0
925,0.0,0.0,0.0
926,0.0,0.0,0.0
927,190.0,0.0,0.0
928,45.0,0.0,0.0
929,86.0,0.0,0.0
930,754.0,0.0,0.0
931,2248.0,0.0,0.0
932,2238.0,0.0,0.0
933,2231.0,0.0,0.0
934,1012.0,0.0,0.0
935,624.0,0.0,0.0
936,568.0,0.0,0.0
937,649.0,0.0,0.0
938,663.0,0.0,0.0
939,611.0,0.0,0.0
940,624.0,0.0,0.0
941,468.0,0.0,0.0
942,402.0,0.0,0.0
943,207.0,0.0,0.0
944,185.0,0.0,0.0
945,0.0,0.0,0.0
946,0.0,0.0,0.0
947,0.0,0.0,0.0
948,0.0,0.0,0.0
949,0.0,0.0,0.0
950,0.0,0.0,0.0
951,195.0,0.0,0.0
952,25.0,0.0,0.0
953,106.0,0.0,0.0
954,847.0,0.0,0.0
955,2225.0,0.0,0.0
956,2292.0,0.0,0.0
957,2223.0,0.0,0.0
958,1017.0,0.0,0.0
959,624.0,0.0,0.0
960,539.0,0.0,0.0
961,631.0,0.0,0.0
962,563.0,0.0,0.0
963,460.0,0.0,0.0
964,518.0,0.0,0.0
965,402.0,0.0,0.0
966,378.0,0.0,0.0
967,205.0,0.0,0.0
968,145.0,0.0,0.0
969,0.0,0.0,0.0
970,0.0,0.0,0.0
971,0.0,0.0,0.0
972,0.0,0.0,0.0
973,0.0,0.0,0.0
974,0.0,0.0,0.0
975,210.0,0.0,0.0
976,25.0,0.0,0.0
977,101.0,0.0,0.0
978,809.0,0.0,0.0
979,2233.0,0.0,0.0
980,2255.0,0.0,0.0
981,2270.0,0.0,0.0
982,1195.0,0.0,0.0
983,581.0,0.0,0.0
984,554.0,0.0,0.0
985,572.0,0.0,0.0
